benchmark_id;benchmark;algorithm;version;solution_id;cost;time
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201437;631;296
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201397;646;2271
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201377;539;9963
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201357;562;345
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201337;601;1681
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201417;651;139
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201317;603;8249
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201297;560;1205
37;Chokepoints 1;M*;Python (TU);179304;530;621
37;Chokepoints 1;M*;Python (TU);178824;;20356
37;Chokepoints 1;M*;Python (TU);178894;;20330
37;Chokepoints 1;M*;Python (TU);179014;;20351
37;Chokepoints 1;M*;Python (TU);179134;436;4963
37;Chokepoints 1;M*;Python (TU);179204;;20362
37;Chokepoints 1;M*;Python (TU);179224;554;19488
37;Chokepoints 1;M*;Python (TU);179244;;20227
37;Chokepoints 1;M*;Python (TU);179264;552;17491
37;Chokepoints 1;M*;Python (TU);179284;;20273
37;Chokepoints 1;M* Inflated;Python (TU);179374;592;71
37;Chokepoints 1;M* Inflated;Python (TU);179494;571;130
37;Chokepoints 1;M* Inflated;Python (TU);179414;501;67
37;Chokepoints 1;M* Inflated;Python (TU);179534;560;74
37;Chokepoints 1;M* Inflated;Python (TU);179554;607;75
37;Chokepoints 1;M* Inflated;Python (TU);179474;474;1636
37;Chokepoints 1;M* Inflated;Python (TU);179454;596;81
37;Chokepoints 1;M* Inflated;Python (TU);179434;571;62
37;Chokepoints 1;M* Inflated;Python (TU);179514;627;71
37;Chokepoints 1;M* Inflated;Python (TU);179394;581;267
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201981;578;125
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201979;692;145
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201980;666;54
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201978;629;52
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201982;673;67
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201983;648;131
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201984;773;87
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201985;685;133
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201986;742;74
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201977;653;123
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201927;643;230
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201935;654;71
38;Chokepoints 2;A*+OD+ID;correct TSP cache (TU);60448;615;100388
38;Chokepoints 2;A*+OD+ID;correct TSP cache (TU);60633;;123459
38;Chokepoints 2;A*+OD+ID;correct TSP cache (TU);60623;;122105
38;Chokepoints 2;A*+OD+ID;correct TSP cache (TU);60589;;122633
38;Chokepoints 2;A*+OD+ID;correct TSP cache (TU);60583;;123709
38;Chokepoints 2;A*+OD+ID;correct TSP cache (TU);60545;589;74859
38;Chokepoints 2;A*+OD+ID;correct TSP cache (TU);60537;671;10385
38;Chokepoints 2;A*+OD+ID;correct TSP cache (TU);60498;;124304
38;Chokepoints 2;A*+OD+ID;correct TSP cache (TU);60491;;123056
38;Chokepoints 2;A*+OD+ID;correct TSP cache (TU);60439;;123943
38;Chokepoints 2;BCP;heuristic-based waypoints 64 (TUD);50378;674;36489
38;Chokepoints 2;BCP;heuristic-based waypoints 64 (TUD);60648;628;607
38;Chokepoints 2;BCP;heuristic-based waypoints 64 (TUD);60972;752;8626
38;Chokepoints 2;BCP;heuristic-based waypoints 64 (TUD);60680;740;2256
38;Chokepoints 2;BCP;heuristic-based waypoints 64 (TUD);59058;734;3677
38;Chokepoints 2;BCP;heuristic-based waypoints 64 (TUD);60155;680;221417
38;Chokepoints 2;BCP;heuristic-based waypoints 64 (TUD);56938;546;2408
38;Chokepoints 2;BCP;heuristic-based waypoints 64 (TUD);55218;645;24564
38;Chokepoints 2;BCP;heuristic-based waypoints 64 (TUD);60475;649;7646
38;Chokepoints 2;BCP;heuristic-based waypoints 64 (TUD);53298;681;18485
38;Chokepoints 2;CBS;(TUD);47613;704;1338
38;Chokepoints 2;CBS;(TUD);47593;691;695
38;Chokepoints 2;CBS;(TUD);47633;;3020
38;Chokepoints 2;CBS;(TUD);47653;;3024
38;Chokepoints 2;CBS;(TUD);47773;637;2184
38;Chokepoints 2;CBS;(TUD);47883;619;187
38;Chokepoints 2;CBS;(TUD);47793;;3030
38;Chokepoints 2;CBS;(TUD);47813;;3037
38;Chokepoints 2;CBS;(TUD);48087;;3026
38;Chokepoints 2;CBS;(TUD);47973;;3033
38;Chokepoints 2;CBS;(TUD);47903;;3025
38;Chokepoints 2;CBS;(TUD_voor_timons_vergelijking);201378;770;8111
38;Chokepoints 2;CBS;(TUD_voor_timons_vergelijking);201278;594;540
38;Chokepoints 2;CBS;(TUD_voor_timons_vergelijking);201298;617;6810
38;Chokepoints 2;CBS;(TUD_voor_timons_vergelijking);201318;;20061
38;Chokepoints 2;CBS;(TUD_voor_timons_vergelijking);201338;620;2866
38;Chokepoints 2;CBS;(TUD_voor_timons_vergelijking);201358;645;11113
38;Chokepoints 2;CBS;(TUD_voor_timons_vergelijking);201398;;20050
38;Chokepoints 2;CBS;(TUD_voor_timons_vergelijking);201418;;20040
38;Chokepoints 2;CBS;(TUD_voor_timons_vergelijking);201438;753;369
38;Chokepoints 2;CBS;(TUD_voor_timons_vergelijking);201458;597;2017
38;Chokepoints 2;M*;Python (TU);178825;;20333
38;Chokepoints 2;M*;Python (TU);178895;;20239
38;Chokepoints 2;M*;Python (TU);179065;;20292
38;Chokepoints 2;M*;Python (TU);179135;;20324
38;Chokepoints 2;M*;Python (TU);179205;;20473
38;Chokepoints 2;M*;Python (TU);179225;;20241
38;Chokepoints 2;M*;Python (TU);179245;;20328
38;Chokepoints 2;M*;Python (TU);179265;;20313
38;Chokepoints 2;M*;Python (TU);179285;;20358
38;Chokepoints 2;M*;Python (TU);179305;;20296
38;Chokepoints 2;M* Inflated;Python (TU);179375;723;76
38;Chokepoints 2;M* Inflated;Python (TU);179555;728;173
38;Chokepoints 2;M* Inflated;Python (TU);179535;722;104
38;Chokepoints 2;M* Inflated;Python (TU);179515;767;110
38;Chokepoints 2;M* Inflated;Python (TU);179495;691;99
38;Chokepoints 2;M* Inflated;Python (TU);179475;586;88
38;Chokepoints 2;M* Inflated;Python (TU);179455;775;385
38;Chokepoints 2;M* Inflated;Python (TU);179435;644;87
38;Chokepoints 2;M* Inflated;Python (TU);179415;600;60
38;Chokepoints 2;M* Inflated;Python (TU);179395;581;62
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201996;941;717
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201989;1059;1240
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201988;920;577
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201987;790;367
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201936;788;287
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201928;723;303
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201995;824;435
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);202004;919;415
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201990;818;159
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);202003;905;635
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);202002;897;324
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);202001;830;690
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);202000;903;402
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201999;722;145
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201998;808;430
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201997;782;359
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201991;845;374
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201992;887;350
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201993;826;384
38;Chokepoints 2;Unordered MLA* v2;linear, resting, dist (TU);201994;;
39;Chokepoints 3;A*+OD+ID;correct TSP cache (TU);60638;;124360
39;Chokepoints 3;A*+OD+ID;correct TSP cache (TU);60625;;123667
39;Chokepoints 3;A*+OD+ID;correct TSP cache (TU);60592;;124376
39;Chokepoints 3;A*+OD+ID;correct TSP cache (TU);60585;;121988
39;Chokepoints 3;A*+OD+ID;correct TSP cache (TU);60550;;123222
39;Chokepoints 3;A*+OD+ID;correct TSP cache (TU);60539;;123402
39;Chokepoints 3;A*+OD+ID;correct TSP cache (TU);60501;;123851
39;Chokepoints 3;A*+OD+ID;correct TSP cache (TU);60493;;123246
39;Chokepoints 3;A*+OD+ID;correct TSP cache (TU);60450;;123611
39;Chokepoints 3;A*+OD+ID;correct TSP cache (TU);60447;;123277
39;Chokepoints 3;BCP;heuristic-based waypoints 64 (TUD);53299;678;600036
39;Chokepoints 3;BCP;heuristic-based waypoints 64 (TUD);60973;542;109386
39;Chokepoints 3;BCP;heuristic-based waypoints 64 (TUD);60681;575;600026
39;Chokepoints 3;BCP;heuristic-based waypoints 64 (TUD);60649;561;306202
39;Chokepoints 3;BCP;heuristic-based waypoints 64 (TUD);60476;560;12368
39;Chokepoints 3;BCP;heuristic-based waypoints 64 (TUD);60156;706;600070
39;Chokepoints 3;BCP;heuristic-based waypoints 64 (TUD);59059;563;64244
39;Chokepoints 3;BCP;heuristic-based waypoints 64 (TUD);56939;558;209
39;Chokepoints 3;BCP;heuristic-based waypoints 64 (TUD);55219;515;1375
39;Chokepoints 3;BCP;heuristic-based waypoints 64 (TUD);50429;657;600062
39;Chokepoints 3;CBS;(TUD);48088;;3020
39;Chokepoints 3;CBS;(TUD);47594;;1029
39;Chokepoints 3;CBS;(TUD);47614;627;277
39;Chokepoints 3;CBS;(TUD);47634;;3025
39;Chokepoints 3;CBS;(TUD);47679;;3020
39;Chokepoints 3;CBS;(TUD);47774;584;752
39;Chokepoints 3;CBS;(TUD);47794;;3025
39;Chokepoints 3;CBS;(TUD);47864;;3025
39;Chokepoints 3;CBS;(TUD);47884;556;1258
39;Chokepoints 3;CBS;(TUD);47904;;3034
39;Chokepoints 3;CBS;(TUD);47974;;3024
39;Chokepoints 3;CBS;(TUD_voor_timons_vergelijking);201439;;20036
39;Chokepoints 3;CBS;(TUD_voor_timons_vergelijking);201279;;20041
39;Chokepoints 3;CBS;(TUD_voor_timons_vergelijking);201299;647;1119
39;Chokepoints 3;CBS;(TUD_voor_timons_vergelijking);201319;551;1606
39;Chokepoints 3;CBS;(TUD_voor_timons_vergelijking);201339;665;11186
39;Chokepoints 3;CBS;(TUD_voor_timons_vergelijking);201359;;20049
39;Chokepoints 3;CBS;(TUD_voor_timons_vergelijking);201379;;20043
39;Chokepoints 3;CBS;(TUD_voor_timons_vergelijking);201399;603;3472
39;Chokepoints 3;CBS;(TUD_voor_timons_vergelijking);201419;;20060
39;Chokepoints 3;CBS;(TUD_voor_timons_vergelijking);201459;;20059
39;Chokepoints 3;M*;Python (TU);179306;;20180
39;Chokepoints 3;M*;Python (TU);178826;;20242
39;Chokepoints 3;M*;Python (TU);178896;;20220
39;Chokepoints 3;M*;Python (TU);179066;;20220
39;Chokepoints 3;M*;Python (TU);179136;;20585
39;Chokepoints 3;M*;Python (TU);179206;;20219
39;Chokepoints 3;M*;Python (TU);179226;;20293
39;Chokepoints 3;M*;Python (TU);179246;;20269
39;Chokepoints 3;M*;Python (TU);179266;;20387
39;Chokepoints 3;M*;Python (TU);179286;;20340
39;Chokepoints 3;M* Inflated;Python (TU);179556;620;258
39;Chokepoints 3;M* Inflated;Python (TU);179376;;20229
39;Chokepoints 3;M* Inflated;Python (TU);179396;;20228
39;Chokepoints 3;M* Inflated;Python (TU);179416;467;110
39;Chokepoints 3;M* Inflated;Python (TU);179436;613;157
39;Chokepoints 3;M* Inflated;Python (TU);179456;567;58
39;Chokepoints 3;M* Inflated;Python (TU);179476;;20301
39;Chokepoints 3;M* Inflated;Python (TU);179496;;20381
39;Chokepoints 3;M* Inflated;Python (TU);179516;493;81
39;Chokepoints 3;M* Inflated;Python (TU);179536;609;19629
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);213564;1015;1552
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);201929;;
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);201937;898;883
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);202005;809;302
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);202007;;
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);213508;858;810
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);213509;893;894
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);213510;;
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);213538;792;884
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);213562;717;335
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);213563;879;713
39;Chokepoints 3;Unordered MLA* v2;linear, resting, dist (TU);213565;;
40;Chokepoints 4;A*+OD+ID;correct TSP cache (TU);60506;613;622
40;Chokepoints 4;A*+OD+ID;correct TSP cache (TU);60496;;120855
40;Chokepoints 4;A*+OD+ID;correct TSP cache (TU);60641;;122380
40;Chokepoints 4;A*+OD+ID;correct TSP cache (TU);60452;;126471
40;Chokepoints 4;A*+OD+ID;correct TSP cache (TU);60449;;124512
40;Chokepoints 4;A*+OD+ID;correct TSP cache (TU);60627;;123625
40;Chokepoints 4;A*+OD+ID;correct TSP cache (TU);60597;;122503
40;Chokepoints 4;A*+OD+ID;correct TSP cache (TU);60587;;122859
40;Chokepoints 4;A*+OD+ID;correct TSP cache (TU);60552;;120519
40;Chokepoints 4;A*+OD+ID;correct TSP cache (TU);60541;;121201
40;Chokepoints 4;BCP;heuristic-based waypoints 64 (TUD);53700;631;142756
40;Chokepoints 4;BCP;heuristic-based waypoints 64 (TUD);60974;550;26622
40;Chokepoints 4;BCP;heuristic-based waypoints 64 (TUD);60682;680;600011
40;Chokepoints 4;BCP;heuristic-based waypoints 64 (TUD);60657;639;171175
40;Chokepoints 4;BCP;heuristic-based waypoints 64 (TUD);60477;;604937
40;Chokepoints 4;BCP;heuristic-based waypoints 64 (TUD);60188;594;106604
40;Chokepoints 4;BCP;heuristic-based waypoints 64 (TUD);59110;595;210537
40;Chokepoints 4;BCP;heuristic-based waypoints 64 (TUD);56940;693;326585
40;Chokepoints 4;BCP;heuristic-based waypoints 64 (TUD);55220;641;134452
40;Chokepoints 4;BCP;heuristic-based waypoints 64 (TUD);50930;716;243173
40;Chokepoints 4;CBS;(TUD);47615;;3025
40;Chokepoints 4;CBS;(TUD);48089;;3025
40;Chokepoints 4;CBS;(TUD);47975;;3031
40;Chokepoints 4;CBS;(TUD);47905;;3030
40;Chokepoints 4;CBS;(TUD);47885;;3024
40;Chokepoints 4;CBS;(TUD);47865;;3034
40;Chokepoints 4;CBS;(TUD);47795;;3031
40;Chokepoints 4;CBS;(TUD);47775;;3026
40;Chokepoints 4;CBS;(TUD);47705;;3029
40;Chokepoints 4;CBS;(TUD);47635;546;596
40;Chokepoints 4;CBS;(TUD);47595;541;547
40;Chokepoints 4;CBS;(TUD_voor_timons_vergelijking);201380;;20042
40;Chokepoints 4;CBS;(TUD_voor_timons_vergelijking);201280;;20043
40;Chokepoints 4;CBS;(TUD_voor_timons_vergelijking);201300;;20054
40;Chokepoints 4;CBS;(TUD_voor_timons_vergelijking);201320;;20033
40;Chokepoints 4;CBS;(TUD_voor_timons_vergelijking);201340;;20093
40;Chokepoints 4;CBS;(TUD_voor_timons_vergelijking);201360;;20043
40;Chokepoints 4;CBS;(TUD_voor_timons_vergelijking);201400;;20041
40;Chokepoints 4;CBS;(TUD_voor_timons_vergelijking);201420;;20043
40;Chokepoints 4;CBS;(TUD_voor_timons_vergelijking);201440;;20033
40;Chokepoints 4;CBS;(TUD_voor_timons_vergelijking);201460;;20038
40;Chokepoints 4;M*;Python (TU);178827;;20272
40;Chokepoints 4;M*;Python (TU);179307;;20221
40;Chokepoints 4;M*;Python (TU);179287;;20269
40;Chokepoints 4;M*;Python (TU);179267;;20357
40;Chokepoints 4;M*;Python (TU);179247;;20753
40;Chokepoints 4;M*;Python (TU);179227;;20260
40;Chokepoints 4;M*;Python (TU);179207;;20245
40;Chokepoints 4;M*;Python (TU);179137;;20659
40;Chokepoints 4;M*;Python (TU);179067;;20198
40;Chokepoints 4;M*;Python (TU);178897;;20273
40;Chokepoints 4;M* Inflated;Python (TU);179417;693;1875
40;Chokepoints 4;M* Inflated;Python (TU);179557;627;16192
40;Chokepoints 4;M* Inflated;Python (TU);179537;682;17169
40;Chokepoints 4;M* Inflated;Python (TU);179517;;20293
40;Chokepoints 4;M* Inflated;Python (TU);179497;;20217
40;Chokepoints 4;M* Inflated;Python (TU);179477;;20330
40;Chokepoints 4;M* Inflated;Python (TU);179457;724;86
40;Chokepoints 4;M* Inflated;Python (TU);179437;668;399
40;Chokepoints 4;M* Inflated;Python (TU);179377;;20218
40;Chokepoints 4;M* Inflated;Python (TU);179397;683;267
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);213568;788;621
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);201938;1013;1248
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);213571;999;1260
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);213572;965;1272
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);213573;1097;1660
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);213574;922;1301
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);213569;;
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);213570;811;511
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);213567;895;606
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);213575;848;628
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);202006;;
40;Chokepoints 4;Unordered MLA* v2;linear, resting, dist (TU);213566;;
41;Chokepoints 5;A*+OD+ID;correct TSP cache (TU);60651;;122703
41;Chokepoints 5;A*+OD+ID;correct TSP cache (TU);60631;;123166
41;Chokepoints 5;A*+OD+ID;correct TSP cache (TU);60599;;122819
41;Chokepoints 5;A*+OD+ID;correct TSP cache (TU);60591;;120497
41;Chokepoints 5;A*+OD+ID;correct TSP cache (TU);60558;;122295
41;Chokepoints 5;A*+OD+ID;correct TSP cache (TU);60544;;123598
41;Chokepoints 5;A*+OD+ID;correct TSP cache (TU);60507;;122684
41;Chokepoints 5;A*+OD+ID;correct TSP cache (TU);60500;;122879
41;Chokepoints 5;A*+OD+ID;correct TSP cache (TU);60460;;123552
41;Chokepoints 5;A*+OD+ID;correct TSP cache (TU);60451;;122489
41;Chokepoints 5;BCP;heuristic-based waypoints 64 (TUD);59361;654;600007
41;Chokepoints 5;BCP;heuristic-based waypoints 64 (TUD);57269;;600072
41;Chokepoints 5;BCP;heuristic-based waypoints 64 (TUD);55421;673;600027
41;Chokepoints 5;BCP;heuristic-based waypoints 64 (TUD);53751;649;600031
41;Chokepoints 5;BCP;heuristic-based waypoints 64 (TUD);51031;669;607170
41;Chokepoints 5;BCP;heuristic-based waypoints 64 (TUD);60975;698;600120
41;Chokepoints 5;BCP;heuristic-based waypoints 64 (TUD);60683;;609626
41;Chokepoints 5;BCP;heuristic-based waypoints 64 (TUD);60661;711;600005
41;Chokepoints 5;BCP;heuristic-based waypoints 64 (TUD);60499;644;600038
41;Chokepoints 5;BCP;heuristic-based waypoints 64 (TUD);60189;604;84446
41;Chokepoints 5;CBS;(TUD);47776;;3026
41;Chokepoints 5;CBS;(TUD);47706;;3030
41;Chokepoints 5;CBS;(TUD);47636;;3032
41;Chokepoints 5;CBS;(TUD);47616;;3030
41;Chokepoints 5;CBS;(TUD);47866;;3024
41;Chokepoints 5;CBS;(TUD);47886;;3025
41;Chokepoints 5;CBS;(TUD);48090;;3020
41;Chokepoints 5;CBS;(TUD);47596;;1029
41;Chokepoints 5;CBS;(TUD);48026;;3027
41;Chokepoints 5;CBS;(TUD);47906;;3026
41;Chokepoints 5;CBS;(TUD);47796;;3025
41;Chokepoints 5;CBS;(TUD_voor_timons_vergelijking);201341;;20036
41;Chokepoints 5;CBS;(TUD_voor_timons_vergelijking);201421;;20036
41;Chokepoints 5;CBS;(TUD_voor_timons_vergelijking);201441;;20041
41;Chokepoints 5;CBS;(TUD_voor_timons_vergelijking);201461;;20057
41;Chokepoints 5;CBS;(TUD_voor_timons_vergelijking);201281;;20056
41;Chokepoints 5;CBS;(TUD_voor_timons_vergelijking);201301;;20034
41;Chokepoints 5;CBS;(TUD_voor_timons_vergelijking);201361;;20047
41;Chokepoints 5;CBS;(TUD_voor_timons_vergelijking);201381;;20052
41;Chokepoints 5;CBS;(TUD_voor_timons_vergelijking);201401;;20054
41;Chokepoints 5;CBS;(TUD_voor_timons_vergelijking);201321;;20037
41;Chokepoints 5;M*;Python (TU);179208;;20243
41;Chokepoints 5;M*;Python (TU);179308;;20182
41;Chokepoints 5;M*;Python (TU);179288;;20299
41;Chokepoints 5;M*;Python (TU);179268;;20237
41;Chokepoints 5;M*;Python (TU);179228;;20275
41;Chokepoints 5;M*;Python (TU);179248;;20174
41;Chokepoints 5;M*;Python (TU);178828;;20285
41;Chokepoints 5;M*;Python (TU);178948;;20198
41;Chokepoints 5;M*;Python (TU);179068;;20292
41;Chokepoints 5;M*;Python (TU);179138;572;11928
41;Chokepoints 5;M* Inflated;Python (TU);179518;;20207
41;Chokepoints 5;M* Inflated;Python (TU);179558;548;87
41;Chokepoints 5;M* Inflated;Python (TU);179538;;20240
41;Chokepoints 5;M* Inflated;Python (TU);179498;;20263
41;Chokepoints 5;M* Inflated;Python (TU);179478;;20243
41;Chokepoints 5;M* Inflated;Python (TU);179458;;20212
41;Chokepoints 5;M* Inflated;Python (TU);179438;;20208
41;Chokepoints 5;M* Inflated;Python (TU);179418;585;2202
41;Chokepoints 5;M* Inflated;Python (TU);179398;;20262
41;Chokepoints 5;M* Inflated;Python (TU);179378;711;13629
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);201939;;
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);213835;;
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);213834;;
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);213833;1102;1007
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);213832;940;493
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);213831;;
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);213830;880;934
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);213779;;
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);213778;886;483
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);213577;;
41;Chokepoints 5;Unordered MLA* v2;linear, resting, dist (TU);213576;1010;757
42;Average Grade 1;A*+OD+ID;correct TSP cache (TU);60565;416;349
42;Average Grade 1;A*+OD+ID;correct TSP cache (TU);60462;398;338
42;Average Grade 1;A*+OD+ID;correct TSP cache (TU);60502;458;365
42;Average Grade 1;A*+OD+ID;correct TSP cache (TU);60509;401;369
42;Average Grade 1;A*+OD+ID;correct TSP cache (TU);60652;450;329
42;Average Grade 1;A*+OD+ID;correct TSP cache (TU);60634;441;611
42;Average Grade 1;A*+OD+ID;correct TSP cache (TU);60602;438;350
42;Average Grade 1;A*+OD+ID;correct TSP cache (TU);60593;382;1820
42;Average Grade 1;A*+OD+ID;correct TSP cache (TU);60456;372;320
42;Average Grade 1;A*+OD+ID;correct TSP cache (TU);60546;442;326
42;Average Grade 1;BCP;heuristic-based waypoints 64 (TUD);57892;451;343
42;Average Grade 1;BCP;heuristic-based waypoints 64 (TUD);60976;397;80
42;Average Grade 1;BCP;heuristic-based waypoints 64 (TUD);60684;382;133
42;Average Grade 1;BCP;heuristic-based waypoints 64 (TUD);60664;437;217
42;Average Grade 1;BCP;heuristic-based waypoints 64 (TUD);60521;418;212
42;Average Grade 1;BCP;heuristic-based waypoints 64 (TUD);60190;393;75
42;Average Grade 1;BCP;heuristic-based waypoints 64 (TUD);59712;433;199
42;Average Grade 1;BCP;heuristic-based waypoints 64 (TUD);56072;412;100
42;Average Grade 1;BCP;heuristic-based waypoints 64 (TUD);54352;407;80
42;Average Grade 1;BCP;heuristic-based waypoints 64 (TUD);51982;419;156
42;Average Grade 1;CBS;(TUD);48027;377;90
42;Average Grade 1;CBS;(TUD);48091;386;193
42;Average Grade 1;CBS;(TUD);47777;340;99
42;Average Grade 1;CBS;(TUD);47887;416;92
42;Average Grade 1;CBS;(TUD);47797;418;107
42;Average Grade 1;CBS;(TUD);47867;411;157
42;Average Grade 1;CBS;(TUD);47907;421;91
42;Average Grade 1;CBS;(TUD);47707;437;133
42;Average Grade 1;CBS;(TUD);47637;473;93
42;Average Grade 1;CBS;(TUD);47617;371;189
42;Average Grade 1;CBS;(TUD);47597;380;135
42;Average Grade 1;CBS;(TUD_voor_timons_vergelijking);201402;445;105
